Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_104_675,VGND,li1,316.7100,293.7600,0.000448
FILLER_104_672,VGND,li1,315.3300,293.7600,0.000448
FILLER_104_669,VGND,li1,313.9500,293.7600,0.000448
FILLER_104_666,VGND,li1,312.5700,293.7600,0.000448
FILLER_104_663,VGND,li1,311.1900,293.7600,0.000448
FILLER_104_660,VGND,li1,309.8100,293.7600,0.000448
FILLER_104_650,VGND,li1,304.9800,293.7600,0.000448
FILLER_104_642,VGND,li1,301.3000,293.7600,0.000447
FILLER_104_639,VGND,li1,300.1500,293.7600,0.000446
FILLER_104_636,VGND,li1,298.7700,293.7600,0.000446
FILLER_104_630,VGND,li1,295.5500,293.7600,0.000445
FILLER_104_627,VGND,li1,294.6300,293.7600,0.000445
FILLER_104_609,VGND,li1,285.8900,293.7600,0.000439
FILLER_104_606,VGND,li1,284.9700,293.7600,0.000439
FILLER_104_603,VGND,li1,283.5900,293.7600,0.000437
FILLER_104_600,VGND,li1,282.2100,293.7600,0.000437
FILLER_104_597,VGND,li1,280.8300,293.7600,0.000436
FILLER_104_569,VGND,li1,267.7200,293.7600,0.000421
FILLER_104_533,VGND,li1,250.9300,293.7600,0.000383
FILLER_104_523,VGND,li1,246.3300,293.7600,0.000374
FILLER_104_520,VGND,li1,245.4100,293.7600,0.000368
FILLER_104_517,VGND,li1,244.0300,293.7600,0.000368
FILLER_104_480,VGND,li1,227.0100,293.7600,0.000323
FILLER_104_477,VGND,li1,225.6300,293.7600,0.000315
FILLER_104_437,VGND,li1,206.7700,293.7600,0.000251
FILLER_104_411,VGND,li1,194.8100,293.7600,0.000192
FILLER_104_408,VGND,li1,193.8900,293.7600,0.000192
FILLER_104_400,VGND,li1,189.7500,293.7600,0.000166
FILLER_104_365,VGND,li1,173.8800,293.7600,0.000143
FILLER_104_363,VGND,li1,172.7300,293.7600,0.000155
FILLER_104_312,VGND,li1,149.5000,293.7600,0.000267
FILLER_104_309,VGND,li1,148.3500,293.7600,0.000279
FILLER_104_307,VGND,li1,146.9700,293.7600,0.000279
FILLER_104_290,VGND,li1,139.6100,293.7600,0.000315
FILLER_104_287,VGND,li1,138.2300,293.7600,0.000315
FILLER_104_281,VGND,li1,135.0100,293.7600,0.000328
FILLER_104_253,VGND,li1,122.5900,293.7600,0.000370
FILLER_104_234,VGND,li1,113.6200,293.7600,0.000388
FILLER_104_205,VGND,li1,100.0500,293.7600,0.000398
FILLER_104_177,VGND,li1,87.4000,293.7600,0.000357
FILLER_104_174,VGND,li1,86.2500,293.7600,0.000351
FILLER_104_171,VGND,li1,84.8700,293.7600,0.000351
FILLER_104_168,VGND,li1,83.4900,293.7600,0.000345
FILLER_104_141,VGND,li1,70.6100,293.7600,0.000291
FILLER_104_131,VGND,li1,66.2400,293.7600,0.000268
FILLER_104_128,VGND,li1,65.0900,293.7600,0.000268
FILLER_104_125,VGND,li1,63.7100,293.7600,0.000255
FILLER_104_122,VGND,li1,62.3300,293.7600,0.000255
FILLER_104_85,VGND,li1,45.3100,293.7600,0.000176
FILLER_104_83,VGND,li1,43.9300,293.7600,0.000164
FILLER_104_80,VGND,li1,43.0100,293.7600,0.000164
FILLER_104_55,VGND,li1,31.2800,293.7600,0.000104
FILLER_104_29,VGND,li1,19.0900,293.7600,0.000072
FILLER_104_27,VGND,li1,18.1700,293.7600,0.000072
FILLER_104_24,VGND,li1,17.2500,293.7600,0.000072
FILLER_104_21,VGND,li1,15.8700,293.7600,0.000072
FILLER_104_18,VGND,li1,14.4900,293.7600,0.000072
FILLER_104_15,VGND,li1,13.1100,293.7600,0.000072
FILLER_104_12,VGND,li1,11.7300,293.7600,0.000072
FILLER_104_9,VGND,li1,10.3500,293.7600,0.000072
FILLER_104_6,VGND,li1,8.9700,293.7600,0.000072
FILLER_104_3,VGND,li1,7.5900,293.7600,0.000072
FILLER_103_685,VGND,li1,321.3100,293.7600,0.000448
FILLER_103_682,VGND,li1,319.9300,293.7600,0.000448
FILLER_103_679,VGND,li1,318.5500,293.7600,0.000448
FILLER_103_676,VGND,li1,317.1700,293.7600,0.000448
FILLER_103_673,VGND,li1,315.7900,293.7600,0.000448
FILLER_103_670,VGND,li1,314.1800,293.7600,0.000448
FILLER_103_667,VGND,li1,313.0300,293.7600,0.000448
FILLER_103_635,VGND,li1,297.8500,293.7600,0.000446
FILLER_103_632,VGND,li1,296.9300,293.7600,0.000446
FILLER_103_629,VGND,li1,295.5500,293.7600,0.000445
FILLER_103_626,VGND,li1,294.1700,293.7600,0.000445
FILLER_103_623,VGND,li1,292.7900,293.7600,0.000444
FILLER_103_620,VGND,li1,291.4100,293.7600,0.000444
FILLER_103_617,VGND,li1,290.0300,293.7600,0.000444
FILLER_103_614,VGND,li1,288.4200,293.7600,0.000442
FILLER_103_611,VGND,li1,287.2700,293.7600,0.000442
FILLER_103_599,VGND,li1,281.7500,293.7600,0.000436
FILLER_103_596,VGND,li1,280.3700,293.7600,0.000436
FILLER_103_593,VGND,li1,278.9900,293.7600,0.000433
FILLER_103_590,VGND,li1,277.6100,293.7600,0.000433
FILLER_103_578,VGND,li1,271.8600,293.7600,0.000427
FILLER_103_569,VGND,li1,267.7200,293.7600,0.000421
FILLER_103_557,VGND,li1,262.4300,293.7600,0.000408
FILLER_103_554,VGND,li1,261.0500,293.7600,0.000408
FILLER_103_525,VGND,li1,247.7100,293.7600,0.000374
FILLER_103_522,VGND,li1,246.3300,293.7600,0.000374
FILLER_103_502,VGND,li1,236.9000,293.7600,0.000348
FILLER_103_499,VGND,li1,235.7500,293.7600,0.000348
FILLER_103_480,VGND,li1,226.7800,293.7600,0.000323
FILLER_103_477,VGND,li1,225.6300,293.7600,0.000315
FILLER_103_474,VGND,li1,224.2500,293.7600,0.000315
FILLER_103_471,VGND,li1,222.8700,293.7600,0.000307
FILLER_103_468,VGND,li1,221.4900,293.7600,0.000307
FILLER_103_449,VGND,li1,212.5200,293.7600,0.000269
FILLER_103_446,VGND,li1,211.1400,293.7600,0.000269
FILLER_103_410,VGND,li1,194.8100,293.7600,0.000192
FILLER_103_393,VGND,li1,186.5300,293.7600,0.000153
FILLER_103_355,VGND,li1,169.5100,293.7600,0.000173
FILLER_103_314,VGND,li1,150.4200,293.7600,0.000267
FILLER_103_281,VGND,li1,135.4700,293.7600,0.000328
FILLER_103_274,VGND,li1,131.7900,293.7600,0.000339
FILLER_103_237,VGND,li1,115.0000,293.7600,0.000388
FILLER_103_234,VGND,li1,113.8500,293.7600,0.000388
FILLER_103_223,VGND,li1,108.3300,293.7600,0.000399
FILLER_103_220,VGND,li1,107.4100,293.7600,0.000399
FILLER_103_208,VGND,li1,101.4300,293.7600,0.000398
FILLER_103_205,VGND,li1,100.5100,293.7600,0.000398
FILLER_103_178,VGND,li1,87.6300,293.7600,0.000357
FILLER_103_175,VGND,li1,86.7100,293.7600,0.000357
FILLER_103_172,VGND,li1,85.3300,293.7600,0.000351
FILLER_103_169,VGND,li1,83.9500,293.7600,0.000345
FILLER_103_125,VGND,li1,63.4800,293.7600,0.000255
FILLER_103_122,VGND,li1,62.3300,293.7600,0.000255
FILLER_103_119,VGND,li1,60.9500,293.7600,0.000242
FILLER_103_116,VGND,li1,59.5700,293.7600,0.000242
FILLER_103_113,VGND,li1,58.1900,293.7600,0.000229
FILLER_103_111,VGND,li1,56.8100,293.7600,0.000229
FILLER_103_100,VGND,li1,52.2100,293.7600,0.000205
FILLER_103_90,VGND,li1,47.3800,293.7600,0.000185
FILLER_103_57,VGND,li1,31.9700,293.7600,0.000104
FILLER_103_55,VGND,li1,31.0500,293.7600,0.000104
FILLER_103_52,VGND,li1,30.1300,293.7600,0.000092
FILLER_103_18,VGND,li1,14.0300,293.7600,0.000072
FILLER_103_15,VGND,li1,13.1100,293.7600,0.000072
FILLER_103_12,VGND,li1,11.7300,293.7600,0.000072
FILLER_103_9,VGND,li1,10.3500,293.7600,0.000072
FILLER_103_6,VGND,li1,8.9700,293.7600,0.000072
FILLER_103_3,VGND,li1,7.5900,293.7600,0.000072
FILLER_102_686,VGND,li1,321.5400,288.3200,0.000587
FILLER_102_683,VGND,li1,320.3900,288.3200,0.000587
FILLER_102_680,VGND,li1,319.0100,288.3200,0.000587
FILLER_102_677,VGND,li1,317.6300,288.3200,0.000587
FILLER_102_674,VGND,li1,316.2500,288.3200,0.000587
FILLER_102_655,VGND,li1,307.2800,288.3200,0.000586
FILLER_102_645,VGND,li1,302.4500,288.3200,0.000584
FILLER_102_626,VGND,li1,294.1700,288.3200,0.000579
FILLER_102_598,VGND,li1,281.0600,288.3200,0.000567
FILLER_102_589,VGND,li1,276.6900,288.3200,0.000559
FILLER_102_587,VGND,li1,275.7700,288.3200,0.000559
FILLER_102_584,VGND,li1,274.8500,288.3200,0.000556
FILLER_102_581,VGND,li1,273.4700,288.3200,0.000553
FILLER_102_578,VGND,li1,272.0900,288.3200,0.000553
FILLER_102_570,VGND,li1,267.9500,288.3200,0.000547
FILLER_102_567,VGND,li1,267.0300,288.3200,0.000543
FILLER_102_564,VGND,li1,265.6500,288.3200,0.000543
FILLER_102_561,VGND,li1,264.2700,288.3200,0.000539
FILLER_102_558,VGND,li1,262.8900,288.3200,0.000539
FILLER_102_530,VGND,li1,249.7800,288.3200,0.000512
FILLER_102_527,VGND,li1,248.6300,288.3200,0.000512
FILLER_102_524,VGND,li1,247.2500,288.3200,0.000505
FILLER_102_521,VGND,li1,245.8700,288.3200,0.000505
FILLER_102_518,VGND,li1,244.4900,288.3200,0.000499
FILLER_102_515,VGND,li1,243.1100,288.3200,0.000499
FILLER_102_512,VGND,li1,241.7300,288.3200,0.000492
FILLER_102_509,VGND,li1,240.3500,288.3200,0.000492
FILLER_102_483,VGND,li1,227.9300,288.3200,0.000457
FILLER_102_480,VGND,li1,227.0100,288.3200,0.000451
FILLER_102_477,VGND,li1,225.6300,288.3200,0.000443
FILLER_102_474,VGND,li1,224.0200,288.3200,0.000443
FILLER_102_458,VGND,li1,216.4300,288.3200,0.000400
FILLER_102_449,VGND,li1,212.5200,288.3200,0.000374
FILLER_102_446,VGND,li1,211.3700,288.3200,0.000361
FILLER_102_418,VGND,li1,198.2600,288.3200,0.000274
FILLER_102_365,VGND,li1,174.1100,288.3200,0.000134
FILLER_102_363,VGND,li1,172.7300,288.3200,0.000134
FILLER_102_360,VGND,li1,171.8100,288.3200,0.000141
FILLER_102_357,VGND,li1,170.4300,288.3200,0.000141
FILLER_102_354,VGND,li1,169.0500,288.3200,0.000149
FILLER_102_351,VGND,li1,167.6700,288.3200,0.000149
FILLER_102_325,VGND,li1,155.2500,288.3200,0.000178
FILLER_102_288,VGND,li1,138.4600,288.3200,0.000205
FILLER_102_253,VGND,li1,122.3600,288.3200,0.000225
FILLER_102_243,VGND,li1,117.5300,288.3200,0.000229
FILLER_102_240,VGND,li1,116.6100,288.3200,0.000231
FILLER_102_237,VGND,li1,115.2300,288.3200,0.000233
FILLER_102_234,VGND,li1,113.8500,288.3200,0.000233
FILLER_102_206,VGND,li1,100.9700,288.3200,0.000243
FILLER_102_203,VGND,li1,99.5900,288.3200,0.000244
FILLER_102_200,VGND,li1,98.2100,288.3200,0.000244
FILLER_102_197,VGND,li1,96.8300,288.3200,0.000245
FILLER_102_194,VGND,li1,95.2200,288.3200,0.000245
FILLER_102_184,VGND,li1,90.6200,288.3200,0.000247
FILLER_102_181,VGND,li1,89.4700,288.3200,0.000248
FILLER_102_178,VGND,li1,88.0900,288.3200,0.000248
FILLER_102_160,VGND,li1,79.8100,288.3200,0.000251
FILLER_102_138,VGND,li1,69.4600,288.3200,0.000236
FILLER_102_126,VGND,li1,64.1700,288.3200,0.000218
FILLER_102_123,VGND,li1,62.7900,288.3200,0.000218
FILLER_102_120,VGND,li1,61.4100,288.3200,0.000209
FILLER_102_117,VGND,li1,60.0300,288.3200,0.000209
FILLER_102_114,VGND,li1,58.6500,288.3200,0.000203
FILLER_102_111,VGND,li1,57.2700,288.3200,0.000197
FILLER_102_108,VGND,li1,55.8900,288.3200,0.000191
FILLER_102_105,VGND,li1,54.5100,288.3200,0.000191
FILLER_102_102,VGND,li1,53.1300,288.3200,0.000184
FILLER_102_56,VGND,li1,31.9700,288.3200,0.000093
FILLER_102_29,VGND,li1,19.3200,288.3200,0.000069
FILLER_102_25,VGND,li1,17.7100,288.3200,0.000069
FILLER_102_22,VGND,li1,16.3300,288.3200,0.000070
FILLER_102_19,VGND,li1,14.9500,288.3200,0.000070
FILLER_102_16,VGND,li1,13.5700,288.3200,0.000070
FILLER_102_13,VGND,li1,12.1900,288.3200,0.000070
FILLER_102_10,VGND,li1,10.8100,288.3200,0.000070
FILLER_102_7,VGND,li1,9.4300,288.3200,0.000071
FILLER_101_687,VGND,li1,321.7700,288.3200,0.000587
FILLER_101_684,VGND,li1,320.8500,288.3200,0.000587
FILLER_101_681,VGND,li1,319.4700,288.3200,0.000587
FILLER_101_670,VGND,li1,314.1800,288.3200,0.000587
FILLER_101_641,VGND,li1,301.0700,288.3200,0.000584
FILLER_101_588,VGND,li1,276.6900,288.3200,0.000559
FILLER_101_585,VGND,li1,275.3100,288.3200,0.000556
FILLER_101_582,VGND,li1,273.9300,288.3200,0.000556
FILLER_101_579,VGND,li1,272.5500,288.3200,0.000553
FILLER_101_576,VGND,li1,271.1700,288.3200,0.000550
FILLER_101_573,VGND,li1,269.7900,288.3200,0.000550
FILLER_101_570,VGND,li1,268.4100,288.3200,0.000547
FILLER_101_567,VGND,li1,267.0300,288.3200,0.000543
FILLER_101_564,VGND,li1,265.6500,288.3200,0.000543
FILLER_101_561,VGND,li1,264.2700,288.3200,0.000539
FILLER_101_533,VGND,li1,251.3900,288.3200,0.000516
FILLER_101_530,VGND,li1,250.0100,288.3200,0.000512
FILLER_101_527,VGND,li1,248.6300,288.3200,0.000512
FILLER_101_517,VGND,li1,243.8000,288.3200,0.000499
FILLER_101_508,VGND,li1,239.6600,288.3200,0.000488
FILLER_101_505,VGND,li1,238.5100,288.3200,0.000488
FILLER_101_501,VGND,li1,236.6700,288.3200,0.000484
FILLER_101_481,VGND,li1,227.4700,288.3200,0.000451
FILLER_101_478,VGND,li1,226.0900,288.3200,0.000451
FILLER_101_464,VGND,li1,219.6500,288.3200,0.000414
FILLER_101_447,VGND,li1,211.3700,288.3200,0.000361
FILLER_101_444,VGND,li1,210.4500,288.3200,0.000361
FILLER_101_409,VGND,li1,193.8900,288.3200,0.000240
FILLER_101_369,VGND,li1,175.4900,288.3200,0.000129
FILLER_101_366,VGND,li1,174.5700,288.3200,0.000129
FILLER_101_363,VGND,li1,173.1900,288.3200,0.000134
FILLER_101_360,VGND,li1,171.8100,288.3200,0.000141
FILLER_101_343,VGND,li1,163.5300,288.3200,0.000163
FILLER_101_340,VGND,li1,162.6100,288.3200,0.000163
FILLER_101_337,VGND,li1,161.2300,288.3200,0.000169
FILLER_101_334,VGND,li1,159.6200,288.3200,0.000169
FILLER_101_323,VGND,li1,154.7900,288.3200,0.000178
FILLER_101_320,VGND,li1,153.4100,288.3200,0.000184
FILLER_101_317,VGND,li1,152.0300,288.3200,0.000184
FILLER_101_314,VGND,li1,150.6500,288.3200,0.000188
FILLER_101_281,VGND,li1,135.2400,288.3200,0.000211
FILLER_101_278,VGND,li1,133.8600,288.3200,0.000211
FILLER_101_275,VGND,li1,132.7100,288.3200,0.000214
FILLER_101_272,VGND,li1,131.3300,288.3200,0.000214
FILLER_101_269,VGND,li1,129.9500,288.3200,0.000217
FILLER_101_266,VGND,li1,128.5700,288.3200,0.000217
FILLER_101_241,VGND,li1,116.6100,288.3200,0.000231
FILLER_101_238,VGND,li1,115.6900,288.3200,0.000231
FILLER_101_235,VGND,li1,114.3100,288.3200,0.000233
FILLER_101_225,VGND,li1,109.4800,288.3200,0.000239
FILLER_101_206,VGND,li1,100.5100,288.3200,0.000243
FILLER_101_203,VGND,li1,99.5900,288.3200,0.000244
FILLER_101_200,VGND,li1,98.2100,288.3200,0.000244
FILLER_101_197,VGND,li1,96.8300,288.3200,0.000245
FILLER_101_186,VGND,li1,91.7700,288.3200,0.000247
FILLER_101_183,VGND,li1,90.3900,288.3200,0.000247
FILLER_101_174,VGND,li1,85.7900,288.3200,0.000249
FILLER_101_160,VGND,li1,79.3500,288.3200,0.000251
FILLER_101_151,VGND,li1,75.2100,288.3200,0.000252
FILLER_101_141,VGND,li1,70.8400,288.3200,0.000236
FILLER_101_113,VGND,li1,58.1900,288.3200,0.000203
FILLER_101_109,VGND,li1,56.3500,288.3200,0.000197
FILLER_101_106,VGND,li1,54.9700,288.3200,0.000191
FILLER_101_92,VGND,li1,48.0700,288.3200,0.000169
FILLER_101_55,VGND,li1,31.0500,288.3200,0.000093
FILLER_101_18,VGND,li1,14.2600,288.3200,0.000070
FILLER_101_15,VGND,li1,13.1100,288.3200,0.000070
FILLER_101_12,VGND,li1,11.7300,288.3200,0.000070
FILLER_101_9,VGND,li1,10.3500,288.3200,0.000071
FILLER_101_6,VGND,li1,8.9700,288.3200,0.000071
FILLER_101_3,VGND,li1,7.5900,288.3200,0.000071
FILLER_100_687,VGND,li1,321.7700,282.8800,0.000460
FILLER_100_643,VGND,li1,301.5300,282.8800,0.000446
FILLER_100_640,VGND,li1,300.6100,282.8800,0.000446
FILLER_100_637,VGND,li1,299.2300,282.8800,0.000443
FILLER_100_592,VGND,li1,278.5300,282.8800,0.000409
FILLER_100_589,VGND,li1,277.1500,282.8800,0.000401
FILLER_100_586,VGND,li1,275.5400,282.8800,0.000401
FILLER_100_583,VGND,li1,274.3900,282.8800,0.000396
FILLER_100_580,VGND,li1,273.0100,282.8800,0.000391
FILLER_100_577,VGND,li1,271.6300,282.8800,0.000391
FILLER_100_574,VGND,li1,270.2500,282.8800,0.000384
FILLER_100_571,VGND,li1,268.8700,282.8800,0.000384
FILLER_100_560,VGND,li1,263.5800,282.8800,0.000370
FILLER_100_542,VGND,li1,255.3000,282.8800,0.000349
FILLER_100_539,VGND,li1,254.1500,282.8800,0.000343
FILLER_100_536,VGND,li1,252.7700,282.8800,0.000343
FILLER_100_533,VGND,li1,251.3900,282.8800,0.000337
FILLER_100_530,VGND,li1,249.7800,282.8800,0.000332
FILLER_100_527,VGND,li1,248.6300,282.8800,0.000332
FILLER_100_517,VGND,li1,243.8000,282.8800,0.000319
FILLER_100_514,VGND,li1,242.6500,282.8800,0.000312
FILLER_100_504,VGND,li1,237.8200,282.8800,0.000302
FILLER_100_486,VGND,li1,229.7700,282.8800,0.000278
FILLER_100_483,VGND,li1,228.3900,282.8800,0.000278
FILLER_100_480,VGND,li1,227.0100,282.8800,0.000273
FILLER_100_477,VGND,li1,225.6300,282.8800,0.000268
FILLER_100_473,VGND,li1,223.7900,282.8800,0.000261
FILLER_100_468,VGND,li1,221.0300,282.8800,0.000256
FILLER_100_465,VGND,li1,220.1100,282.8800,0.000256
FILLER_100_446,VGND,li1,211.1400,282.8800,0.000227
FILLER_100_399,VGND,li1,189.7500,282.8800,0.000143
FILLER_100_396,VGND,li1,188.3700,282.8800,0.000130
FILLER_100_376,VGND,li1,179.1700,282.8800,0.000086
FILLER_100_373,VGND,li1,177.7900,282.8800,0.000086
FILLER_100_362,VGND,li1,172.5000,282.8800,0.000103
FILLER_100_336,VGND,li1,160.3100,282.8800,0.000141
FILLER_100_333,VGND,li1,159.3900,282.8800,0.000141
FILLER_100_330,VGND,li1,158.0100,282.8800,0.000148
FILLER_100_327,VGND,li1,156.6300,282.8800,0.000148
FILLER_100_324,VGND,li1,155.2500,282.8800,0.000155
FILLER_100_321,VGND,li1,153.8700,282.8800,0.000155
FILLER_100_318,VGND,li1,152.4900,282.8800,0.000160
FILLER_100_315,VGND,li1,151.1100,282.8800,0.000165
FILLER_100_312,VGND,li1,149.7300,282.8800,0.000165
FILLER_100_309,VGND,li1,148.3500,282.8800,0.000171
FILLER_100_290,VGND,li1,139.1500,282.8800,0.000190
FILLER_100_287,VGND,li1,138.2300,282.8800,0.000196
FILLER_100_284,VGND,li1,136.8500,282.8800,0.000196
FILLER_100_281,VGND,li1,135.4700,282.8800,0.000201
FILLER_100_278,VGND,li1,134.0900,282.8800,0.000205
FILLER_100_275,VGND,li1,132.7100,282.8800,0.000205
FILLER_100_272,VGND,li1,131.3300,282.8800,0.000211
FILLER_100_269,VGND,li1,129.9500,282.8800,0.000215
FILLER_100_266,VGND,li1,128.5700,282.8800,0.000215
FILLER_100_256,VGND,li1,123.7400,282.8800,0.000226
FILLER_100_253,VGND,li1,122.5900,282.8800,0.000232
FILLER_100_250,VGND,li1,120.9800,282.8800,0.000232
FILLER_100_247,VGND,li1,119.8300,282.8800,0.000237
FILLER_100_244,VGND,li1,118.4500,282.8800,0.000242
FILLER_100_241,VGND,li1,117.0700,282.8800,0.000242
FILLER_100_238,VGND,li1,115.6900,282.8800,0.000248
FILLER_100_235,VGND,li1,114.3100,282.8800,0.000248
FILLER_100_209,VGND,li1,101.8900,282.8800,0.000272
FILLER_100_206,VGND,li1,100.9700,282.8800,0.000272
FILLER_100_203,VGND,li1,99.5900,282.8800,0.000275
FILLER_100_200,VGND,li1,98.2100,282.8800,0.000279
FILLER_100_197,VGND,li1,96.8300,282.8800,0.000279
FILLER_100_195,VGND,li1,95.4500,282.8800,0.000282
FILLER_100_192,VGND,li1,94.5300,282.8800,0.000282
FILLER_100_182,VGND,li1,89.4700,282.8800,0.000289
FILLER_100_173,VGND,li1,85.3300,282.8800,0.000293
FILLER_100_170,VGND,li1,84.4100,282.8800,0.000295
FILLER_100_152,VGND,li1,75.9000,282.8800,0.000301
FILLER_100_141,VGND,li1,70.8400,282.8800,0.000278
FILLER_100_133,VGND,li1,67.3900,282.8800,0.000272
FILLER_100_106,VGND,li1,54.7400,282.8800,0.000222
FILLER_100_96,VGND,li1,49.9100,282.8800,0.000197
FILLER_100_93,VGND,li1,48.9900,282.8800,0.000197
FILLER_100_83,VGND,li1,43.9300,282.8800,0.000177
FILLER_100_18,VGND,li1,14.2600,282.8800,0.000082
FILLER_100_15,VGND,li1,13.1100,282.8800,0.000082
FILLER_100_12,VGND,li1,11.7300,282.8800,0.000082
FILLER_100_9,VGND,li1,10.3500,282.8800,0.000082
FILLER_100_6,VGND,li1,8.9700,282.8800,0.000082
FILLER_100_3,VGND,li1,7.5900,282.8800,0.000082
FILLER_99_687,VGND,li1,321.7700,282.8800,0.000460
FILLER_99_684,VGND,li1,320.8500,282.8800,0.000460
FILLER_99_681,VGND,li1,319.4700,282.8800,0.000460
FILLER_99_670,VGND,li1,314.1800,282.8800,0.000460
FILLER_99_660,VGND,li1,309.5800,282.8800,0.000456
FILLER_99_657,VGND,li1,308.4300,282.8800,0.000456
FILLER_99_647,VGND,li1,303.3700,282.8800,0.000449
FILLER_99_644,VGND,li1,302.4500,282.8800,0.000449
FILLER_99_634,VGND,li1,297.6200,282.8800,0.000443
FILLER_99_631,VGND,li1,296.4700,282.8800,0.000440
FILLER_99_628,VGND,li1,295.0900,282.8800,0.000440
FILLER_99_625,VGND,li1,293.7100,282.8800,0.000437
FILLER_99_590,VGND,li1,277.1500,282.8800,0.000401
FILLER_99_587,VGND,li1,276.2300,282.8800,0.000401
FILLER_99_584,VGND,li1,274.8500,282.8800,0.000396
FILLER_99_581,VGND,li1,273.4700,282.8800,0.000396
FILLER_99_578,VGND,li1,272.0900,282.8800,0.000391
FILLER_99_551,VGND,li1,259.2100,282.8800,0.000355
FILLER_99_548,VGND,li1,258.2900,282.8800,0.000355
FILLER_99_545,VGND,li1,256.9100,282.8800,0.000349
FILLER_99_542,VGND,li1,255.5300,282.8800,0.000349
FILLER_99_508,VGND,li1,239.4300,282.8800,0.000307
FILLER_99_505,VGND,li1,238.5100,282.8800,0.000302
FILLER_99_503,VGND,li1,237.1300,282.8800,0.000298
FILLER_99_500,VGND,li1,236.2100,282.8800,0.000298
FILLER_99_497,VGND,li1,234.8300,282.8800,0.000291
FILLER_99_494,VGND,li1,233.4500,282.8800,0.000291
FILLER_99_491,VGND,li1,232.0700,282.8800,0.000284
FILLER_99_488,VGND,li1,230.6900,282.8800,0.000284
FILLER_99_485,VGND,li1,229.3100,282.8800,0.000278
FILLER_99_482,VGND,li1,227.9300,282.8800,0.000273
FILLER_99_479,VGND,li1,226.5500,282.8800,0.000273
FILLER_99_476,VGND,li1,225.1700,282.8800,0.000268
FILLER_99_449,VGND,li1,212.5200,282.8800,0.000227
FILLER_99_445,VGND,li1,210.9100,282.8800,0.000227
FILLER_99_442,VGND,li1,209.5300,282.8800,0.000220
FILLER_99_439,VGND,li1,208.1500,282.8800,0.000213
FILLER_99_436,VGND,li1,206.7700,282.8800,0.000213
FILLER_99_402,VGND,li1,190.6700,282.8800,0.000143
FILLER_99_399,VGND,li1,189.7500,282.8800,0.000143
FILLER_99_396,VGND,li1,188.3700,282.8800,0.000130
FILLER_99_393,VGND,li1,186.9900,282.8800,0.000130
FILLER_99_389,VGND,li1,185.1500,282.8800,0.000122
FILLER_99_386,VGND,li1,183.7700,282.8800,0.000109
FILLER_99_383,VGND,li1,182.3900,282.8800,0.000109
FILLER_99_380,VGND,li1,181.0100,282.8800,0.000095
FILLER_99_377,VGND,li1,179.6300,282.8800,0.000095
FILLER_99_374,VGND,li1,178.2500,282.8800,0.000086
FILLER_99_371,VGND,li1,176.8700,282.8800,0.000094
FILLER_99_337,VGND,li1,160.7700,282.8800,0.000141
FILLER_99_317,VGND,li1,152.0300,282.8800,0.000160
FILLER_99_314,VGND,li1,150.6500,282.8800,0.000165
FILLER_99_296,VGND,li1,141.9100,282.8800,0.000186
FILLER_99_293,VGND,li1,140.9900,282.8800,0.000186
FILLER_99_290,VGND,li1,139.6100,282.8800,0.000190
FILLER_99_287,VGND,li1,138.2300,282.8800,0.000196
FILLER_99_284,VGND,li1,136.8500,282.8800,0.000196
FILLER_99_281,VGND,li1,135.4700,282.8800,0.000201
FILLER_99_279,VGND,li1,134.0900,282.8800,0.000205
FILLER_99_276,VGND,li1,133.1700,282.8800,0.000205
FILLER_99_273,VGND,li1,131.7900,282.8800,0.000211
FILLER_99_270,VGND,li1,130.4100,282.8800,0.000211
FILLER_99_267,VGND,li1,129.0300,282.8800,0.000215
FILLER_99_264,VGND,li1,127.6500,282.8800,0.000221
FILLER_99_254,VGND,li1,122.5900,282.8800,0.000232
FILLER_99_251,VGND,li1,121.6700,282.8800,0.000232
FILLER_99_241,VGND,li1,116.8400,282.8800,0.000242
FILLER_99_205,VGND,li1,100.2800,282.8800,0.000275
FILLER_99_202,VGND,li1,99.1300,282.8800,0.000275
FILLER_99_199,VGND,li1,97.7500,282.8800,0.000279
FILLER_99_179,VGND,li1,88.5500,282.8800,0.000291
FILLER_99_169,VGND,li1,83.7200,282.8800,0.000295
FILLER_99_137,VGND,li1,69.2300,282.8800,0.000278
FILLER_99_134,VGND,li1,67.8500,282.8800,0.000272
FILLER_99_116,VGND,li1,59.3400,282.8800,0.000242
FILLER_99_113,VGND,li1,58.1900,282.8800,0.000231
FILLER_99_111,VGND,li1,56.8100,282.8800,0.000231
FILLER_99_108,VGND,li1,55.8900,282.8800,0.000222
FILLER_99_105,VGND,li1,54.5100,282.8800,0.000222
FILLER_99_102,VGND,li1,53.1300,282.8800,0.000212
FILLER_99_99,VGND,li1,51.7500,282.8800,0.000205
FILLER_99_96,VGND,li1,50.3700,282.8800,0.000205
FILLER_99_60,VGND,li1,33.3500,282.8800,0.000124
FILLER_99_57,VGND,li1,32.4300,282.8800,0.000124
FILLER_99_53,VGND,li1,30.5900,282.8800,0.000115
FILLER_99_40,VGND,li1,24.3800,282.8800,0.000082
FILLER_99_37,VGND,li1,23.2300,282.8800,0.000082
FILLER_99_18,VGND,li1,14.4900,282.8800,0.000082
